animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	718692	620664	628179	9	M	15	A		-1	2517.45546108	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	711033	620612	646734	9	M	113	A		-1	2517.51851608	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	737996	620862	653020	9	M	193	A		-1	2517.76299856	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	718076	620664	687257	9	M	186	A		-1	2517.80765146	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	712216	620612	631767	9	M	70	A		-1	2518.62576174	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	755456	620966	676702	9	M	151	A		-1	2518.64392373	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	665789	518309	533081	8	M	105	A		-1	2519.14783521	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	751338	620944	655156	9	M	144	A		-1	2519.19256573	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	738576	620862	660628	9	M	41	A		-1	2519.34903231	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	709205	620537	616618	9	M	142	A		-1	2519.65581579	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	735485	620862	649779	9	M	163	A		-1	2519.67194636	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	763654	621162	598139	9	M	37	A		-1	2520.32824233	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	792855	622561	657510	9	M	35	A		-1	2520.48206292	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	721495	620676	650720	9	M	22	A		-1	2521.28371441	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	710782	620612	685056	9	M	109	A		-1	2521.34059861	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	743915	620864	638128	9	M	21	A		-1	2521.56142214	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	753680	620944	579382	9	M	107	A		-1	2521.58624285	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	744688	620905	665010	9	M	136	A		-1	2521.90833532	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	737589	620862	557994	9	M	155	A		-1	2522.10731529	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	722751	620676	622093	9	M	138	A		-1	2522.25806663	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	764037	621162	562254	9	M	138	A		-1	2522.43606106	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	740441	620864	685268	9	M	13	A		-1	2522.60519566	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	777502	624519	673528	9	M	71	A		-1	2522.65316043	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	761659	621162	601564	9	M	36	A		-1	2522.6965055	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	759739	621162	668629	9	M	159	A		-1	2522.77000569	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	778227	624519	645576	9	M	105	A		-1	2523.05864783	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	758739	620966	496616	9	M	37	A		-1	2523.21855716	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	722309	620676	657005	9	M	39	A		-1	2523.25996665	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	706212	620537	663943	9	M	78	A		-1	2523.65537234	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	759996	621162	690871	9	M	194	A		-1	2523.99356156	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	759308	620966	596722	9	M	150	A		-1	2524.22577984	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	760689	621162	689050	9	M	139	A		-1	2524.69234687	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	661038	517519	548072	8	M	26	A		-1	2524.75152093	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	736753	620862	595831	9	M	159	A		-1	2525.06618602	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	709770	620612	657888	9	M	80	A		-1	2525.22606445	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	726647	620714	634287	9	M	163	A		-1	2525.33202216	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	764338	621162	496284	9	M	46	A		-1	2525.52532823	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	785604	622558	682478	9	M	99	A		-1	2525.76964868	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	733750	620737	649836	9	M	196	A		-1	2525.91237213	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	744823	620905	672278	9	M	127	A		-1	2526.09364876	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	707072	620537	672024	9	M	95	A		-1	2526.21370326	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	700613	621677	688599	9	M	156	A		-1	2526.2548464	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	776622	624519	586205	9	M	179	A		-1	2526.34694607	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	745722	620905	673414	9	M	100	A		-1	2526.44461572	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	737542	620862	510417	9	M	87	A		-1	2526.5873613	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	718243	620664	666365	9	M	63	A		-1	2527.04044489	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	698686	693879	615341	9	M	143	A		-1	2527.11000829	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	793022	622561	544282	9	M	139	A		-1	2527.34746977	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	713804	620612	680964	9	M	22	A		-1	2527.4090777	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	767772	621568	638137	9	M	135	A		-1	2527.53005756	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	697275	693879	666234	9	M	62	A		-1	2527.57187689	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	700172	621677	614462	9	M	200	A		-1	2528.19562398	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	761813	621162	308807	9	M	159	A		-1	2528.31598056	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	731738	620737	654924	9	M	11	A		-1	2528.76816019	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	741828	620864	682651	9	M	107	A		-1	2528.7870515	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	732738	620737	690374	9	M	147	A		-1	2529.19293572	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	721566	620676	575316	9	M	102	A		-1	2529.43021805	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	709784	620612	608972	9	M	68	A		-1	2530.10084916	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	784275	622541	600017	9	M	15	A		-1	2530.25339409	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	723868	620676	567977	9	M	85	A		-1	2530.53834201	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	782799	622541	673183	9	M	31	A		-1	2530.75395454	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	770427	622058	662253	9	M	174	A		-1	2531.07782403	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	762360	621162	611237	9	M	169	A		-1	2531.37619596	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	703403	621677	690844	9	M	10	A		-1	2531.4536966	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	789911	622561	595748	9	M	21	A		-1	2531.76129941	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	769903	622058	430966	9	M	26	A		-1	2531.96639397	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	778990	624519	526060	9	M	192	A		-1	2532.02515578	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	702749	621677	628127	9	M	119	A		-1	2532.1918386	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	742663	620864	688970	9	M	0	A		-1	2532.27149105	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	767845	621568	527415	9	M	144	A		-1	2532.65858222	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	752696	620944	531304	9	M	135	A		-1	2532.77294645	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	718976	620664	646425	9	M	70	A		-1	2532.8263915	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	792603	622561	679221	9	M	129	A		-1	2532.87624876	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	780221	622541	671531	9	M	35	A		-1	2533.15690869	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	707596	620537	601262	9	M	61	A		-1	2533.21222086	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	770507	622058	609484	9	M	76	A		-1	2534.03464131	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	778299	624519	619294	9	M	13	A		-1	2534.31345273	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	706243	620537	642505	9	M	169	A		-1	2534.43332895	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	752026	620944	647900	9	M	179	A		-1	2534.50663552	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	712131	620612	615554	9	M	160	A		-1	2535.26213384	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	762559	621162	662042	9	M	57	A		-1	2535.28801709	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	732949	620737	638746	9	M	56	A		-1	2535.4594271	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	752802	620944	611478	9	M	11	A		-1	2535.5612861	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	698072	693879	668838	9	M	139	A		-1	2535.61350167	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	764255	621162	624237	9	M	46	A		-1	2535.74892128	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	754429	620944	672070	9	M	176	A		-1	2535.82127575	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	708916	620537	595522	9	M	8	A		-1	2536.71469766	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	714985	620664	600034	9	M	78	A		-1	2537.48616587	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	748125	620905	595928	9	M	194	A		-1	2538.02618436	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	757617	620966	682303	9	M	200	A		-1	2538.15751026	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	766048	621568	565285	9	M	43	A		-1	2538.18407105	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	613609	514940	544734	8	M	48	A		-1	2538.39993564	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	731227	620737	654668	9	M	4	A		-1	2538.51798514	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	731007	620737	677219	9	M	49	A		-1	2539.18025433	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	754514	620966	667142	9	M	63	A		-1	2539.26601745	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	704963	620537	635221	9	M	15	A		-1	2539.33591309	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	738163	620862	622915	9	M	121	A		-1	2539.87333467	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	770512	622058	681407	9	M	191	A		-1	2540.17140436	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	767469	621568	666961	9	M	53	A		-1	2540.46486658	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	752522	620944	661091	9	M	8	A		-1	2540.55372825	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	780665	622541	660395	9	M	130	A		-1	2540.81991902	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	792508	622561	611696	9	M	175	A		-1	2540.84305903	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	761258	621162	632732	9	M	96	A		-1	2541.17975391	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	739095	620862	623897	9	M	45	A		-1	2541.40020007	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	656505	517463	393791	8	M	61	A		-1	2541.45902636	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	733540	620737	617803	9	M	192	A		-1	2541.69832031	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	666161	518309	574880	8	M	100	A		-1	2541.94736774	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	696778	693879	664854	9	M	181	A		-1	2541.99372259	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	770619	622058	573258	9	M	101	A		-1	2542.29072297	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	670436	518431	433950	8	M	100	A		-1	2542.5249848	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	775204	624519	614016	9	M	133	A		-1	2542.75487456	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	706549	620537	637252	9	M	87	A		-1	2542.9851326	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	782831	622541	507317	9	M	74	A		-1	2543.0273706	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	744939	620905	635436	9	M	80	A		-1	2543.51891468	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	661989	517519	514956	8	M	187	A		-1	2543.63611967	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	700540	621677	510488	9	M	90	A		-1	2544.85498628	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	738936	620862	545511	9	M	88	A		-1	2545.47805187	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	596788	594168	567768	8	M	42	A		-1	2545.75583124	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	780825	622541	687646	9	M	19	A		-1	2546.0159671	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	739566	620864	629176	9	M	171	A		-1	2546.13326695	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	720065	620676	680459	9	M	145	A		-1	2546.56703082	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	716035	620664	676725	9	M	198	A		-1	2546.6321852	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	751806	620944	667885	9	M	155	A		-1	2546.72932552	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	730298	620737	626304	9	M	40	A		-1	2546.79208907	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	790643	622561	610517	9	M	73	A		-1	2547.11728335	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	714411	620612	669034	9	M	115	A		-1	2547.22769866	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	782027	622541	690535	9	M	91	A		-1	2547.24172572	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	710463	620612	654446	9	M	21	A		-1	2547.26986543	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	734181	620737	602306	9	M	89	A		-1	2547.55843075	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	767814	621568	669000	9	M	102	A		-1	2547.59424487	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	785385	622558	568693	9	M	72	A		-1	2547.60362236	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
