animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	1393085	1233465	1157707	15	M	21	A		-1	3847.12132163	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1227935	1122686	1153184	14	M	23	A		-1	3847.4373562	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1305122	1228072	1252146	15	M	149	A		-1	3847.61426037	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1352178	1231624	1203790	15	M	185	A		-1	3847.72457773	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1336654	1230690	1209757	15	M	177	A		-1	3847.87728496	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1309636	1228593	1261001	15	M	2	A		-1	3847.94181293	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1307130	1228072	1101533	15	M	172	A		-1	3848.05867985	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1361559	1232371	1108405	15	M	13	A		-1	3848.16000354	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1331342	1230012	1289520	15	M	81	A		-1	3848.27153637	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1320867	1229115	1255231	15	M	157	A		-1	3848.49317119	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1331925	1230012	1160315	15	M	188	A		-1	3849.49220288	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1337619	1230690	1291607	15	M	146	A		-1	3849.53541879	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1389216	1233454	1253522	15	M	123	A		-1	3849.54620856	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1342236	1230767	1210968	15	M	66	A		-1	3849.55329852	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1390388	1233465	1283787	15	M	150	A		-1	3849.76631675	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1378476	1235980	1273294	15	M	82	A		-1	3850.38712955	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1306004	1228072	1164678	15	M	189	A		-1	3851.13592516	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1389068	1233454	997220	15	M	8	A		-1	3851.14563812	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1337610	1230690	959636	15	M	28	A		-1	3851.25184979	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1295477	1294311	1209495	15	M	151	A		-1	3851.28727868	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1365105	1232717	1142622	15	M	149	A		-1	3851.32649218	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1300182	1232764	1252225	15	M	95	A		-1	3851.53395161	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1322538	1229115	1283658	15	M	89	A		-1	3851.55952278	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1380609	1233316	1291397	15	M	93	A		-1	3852.13219471	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1328354	1229437	1243300	15	M	121	A		-1	3852.13364881	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1337340	1230690	1252959	15	M	53	A		-1	3852.3971882	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1298562	1294311	1215648	15	M	161	A		-1	3852.4412266	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1370126	1233011	1224286	15	M	116	A		-1	3852.80578468	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1356846	1231917	1224906	15	M	192	A		-1	3852.85895168	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1244218	1123881	1135377	14	M	82	A		-1	3853.58796192	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1392602	1233465	1240787	15	M	199	A		-1	3853.83426203	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1392565	1233465	1175991	15	M	114	A		-1	3853.83652112	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1351550	1231624	1282480	15	M	182	A		-1	3854.20369767	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1313314	1228593	1058144	15	M	25	A		-1	3854.29709963	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1299006	1294311	1293514	15	M	146	A		-1	3854.42161876	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1243595	1123881	1099500	14	M	17	A		-1	3854.56738332	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1365119	1232717	1240347	15	M	59	A		-1	3854.69445441	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1352506	1231624	1199913	15	M	63	A		-1	3854.79594867	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1297102	1294311	1203380	15	M	23	A		-1	3855.19991879	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1297458	1294311	1282066	15	M	90	A		-1	3855.54912259	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1388091	1233454	1290062	15	M	141	A		-1	3855.98427359	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1331746	1230012	1222190	15	M	176	A		-1	3856.08570484	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1321943	1229115	1104773	15	M	101	A		-1	3856.42858909	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1384505	1233454	1148608	15	M	156	A		-1	3856.67471083	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1303096	1232764	1112490	15	M	26	A		-1	3856.84547066	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1331411	1230012	1266448	15	M	111	A		-1	3856.86607511	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1394386	1233465	1248099	15	M	83	A		-1	3857.00446294	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1390499	1233465	1203123	15	M	110	A		-1	3857.44803805	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1375218	1235980	1249846	15	M	160	A		-1	3857.47986645	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1372821	1233011	1200023	15	M	102	A		-1	3857.64220961	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1300620	1232764	1260057	15	M	169	A		-1	3857.79392217	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1390202	1233465	1196190	15	M	115	A		-1	3857.83710871	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1310185	1228593	1291591	15	M	121	A		-1	3857.92467667	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1329166	1229437	1270692	15	M	121	A		-1	3858.08613373	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1388680	1233454	1269684	15	M	58	A		-1	3858.14440907	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1321547	1229115	1253516	15	M	11	A		-1	3858.41589964	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1333886	1230012	1234241	15	M	173	A		-1	3858.52403918	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1322810	1229115	1269861	15	M	133	A		-1	3858.55272336	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1375917	1235980	961366	15	M	175	A		-1	3858.64776235	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1306124	1228072	1238942	15	M	4	A		-1	3858.76862598	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1359960	1232371	1201075	15	M	28	A		-1	3858.86548827	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1368607	1232717	1290170	15	M	1	A		-1	3858.98084227	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1349985	1231624	1198065	15	M	115	A		-1	3859.13471604	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1320810	1229115	1210024	15	M	132	A		-1	3859.40064251	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1385526	1233454	1292645	15	M	113	A		-1	3860.22092735	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1300870	1232764	1287771	15	M	62	A		-1	3860.44649046	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1337912	1230690	1278748	15	M	94	A		-1	3860.91233639	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1315140	1228667	1201097	15	M	45	A		-1	3861.21178635	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1325637	1229437	1210411	15	M	25	A		-1	3861.98067401	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1295124	1294311	1289880	15	M	53	A		-1	3862.0045065	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1240364	1123881	1103527	14	M	143	A		-1	3862.33439697	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1315606	1228667	1243891	15	M	177	A		-1	3862.5758784	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1366102	1232717	1075392	15	M	111	A		-1	3862.65136361	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1298838	1294311	1189458	15	M	167	A		-1	3862.810061	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1377947	1235980	933594	15	M	169	A		-1	3862.85636141	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1317739	1228667	1237771	15	M	21	A		-1	3862.93809688	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1368368	1232717	1238159	15	M	64	A		-1	3862.9773938	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1351915	1231624	1275837	15	M	179	A		-1	3863.24395504	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1375541	1235980	1201882	15	M	75	A		-1	3863.28618672	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1311777	1228593	1162868	15	M	65	A		-1	3863.64914718	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1234892	1123166	1131447	14	M	200	A		-1	3863.72536828	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1301247	1232764	1286056	15	M	95	A		-1	3864.29529512	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1320260	1229115	1294157	15	M	107	A		-1	3864.59533449	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1264550	1125289	1088299	14	M	87	A		-1	3864.9266949	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1296771	1294311	1240977	15	M	82	A		-1	3865.66895145	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1372312	1233011	1254680	15	M	98	A		-1	3865.81512494	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1309596	1228593	1228255	15	M	124	A		-1	3865.85006217	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1317429	1228667	1235139	15	M	35	A		-1	3866.07733102	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1383078	1233316	1281165	15	M	127	A		-1	3866.63563433	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1356880	1231917	1238272	15	M	165	A		-1	3866.75108229	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1364679	1232717	1230138	15	M	115	A		-1	3866.87328535	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1251672	1124746	1116188	14	M	36	A		-1	3867.49912317	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1214386	1121692	1148711	14	M	109	A		-1	3867.55959636	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1322898	1229115	1227374	15	M	126	A		-1	3868.65084096	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1316460	1228667	1293235	15	M	20	A		-1	3869.19712945	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1316769	1228667	1153384	15	M	42	A		-1	3869.28680904	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1298217	1294311	1160746	15	M	127	A		-1	3869.46716476	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1368006	1232717	1294092	15	M	113	A		-1	3869.48574846	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1382051	1233316	1273823	15	M	2	A		-1	3869.56569429	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1339527	1230767	1268659	15	M	144	A		-1	3869.59234834	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1231624	1122838	1148348	14	M	133	A		-1	3870.09675968	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1302263	1232764	1173898	15	M	135	A		-1	3870.66118599	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1344363	1230767	1291699	15	M	110	A		-1	3870.75286945	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1336827	1230690	1266133	15	M	160	A		-1	3870.9090521	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1325284	1229437	1239252	15	M	35	A		-1	3871.3900174	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1296156	1294311	1015923	15	M	145	A		-1	3871.39742406	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1371001	1233011	1026698	15	M	123	A		-1	3871.84997273	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1352515	1231624	1171294	15	M	155	A		-1	3871.87342372	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1313772	1228593	1116083	15	M	142	A		-1	3871.91772108	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1387961	1233454	1243112	15	M	28	A		-1	3872.19383516	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1373705	1233011	1293765	15	M	154	A		-1	3872.39842257	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1297996	1294311	1232646	15	M	3	A		-1	3872.92858659	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1323564	1229115	1241530	15	M	63	A		-1	3873.43402474	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1325535	1229437	1232496	15	M	28	A		-1	3873.67353831	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1318227	1228667	1260980	15	M	114	A		-1	3874.090152	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1216072	1122074	1109013	14	M	191	A		-1	3874.48938294	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1305531	1228072	1283962	15	M	88	A		-1	3874.61094587	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1306517	1228072	1197989	15	M	188	A		-1	3875.8287799	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1370599	1233011	1151643	15	M	4	A		-1	3875.94843347	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1280337	1126129	1169301	14	M	158	A		-1	3875.99387546	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1316047	1228667	1019507	15	M	144	A		-1	3876.14114186	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1365357	1232717	1117525	15	M	29	A		-1	3876.44890112	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1388269	1233454	1278355	15	M	131	A		-1	3876.64988289	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1295298	1294311	1232050	15	M	0	A		-1	3877.51631123	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1367885	1232717	1137996	15	M	114	A		-1	3878.11430152	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1296632	1294311	1194737	15	M	114	A		-1	3878.18467559	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1381872	1233316	1121332	15	M	19	A		-1	3878.28797488	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1273568	1126118	1131155	14	M	179	A		-1	3878.79783881	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1300508	1232764	1152270	15	M	106	A		-1	3878.84111801	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1365506	1232717	1211942	15	M	127	A		-1	3878.89095465	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1337971	1230690	1225015	15	M	145	A		-1	3878.905034	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1328188	1229437	1100794	15	M	179	A		-1	3879.03207929	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1317561	1228667	1196381	15	M	166	A		-1	3879.14728403	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1316514	1228667	1107580	15	M	95	A		-1	3879.42470172	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1394251	1233465	1169244	15	M	193	A		-1	3879.63784245	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1271386	1126118	1189578	14	M	157	A		-1	3879.66531329	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1305490	1228072	1266751	15	M	18	A		-1	3879.8552085	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1263110	1125017	1129902	14	M	75	A		-1	3880.9026275	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1353612	1231624	1216143	15	M	160	A		-1	3881.0679724	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1349463	1231624	1282399	15	M	57	A		-1	3881.55068844	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1307633	1228072	1211386	15	M	102	A		-1	3882.23741734	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1350321	1231624	1288550	15	M	100	A		-1	3882.32415652	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1339410	1230690	1271519	15	M	171	A		-1	3882.49673756	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1381787	1233316	1284406	15	M	106	A		-1	3882.77044218	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1394383	1233465	1200113	15	M	172	A		-1	3882.90320243	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1309164	1228072	1211839	15	M	94	A		-1	3883.21892331	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1370570	1233011	1190959	15	M	115	A		-1	3883.29613889	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1389692	1233465	1196845	15	M	69	A		-1	3883.56525944	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1298130	1294311	1233818	15	M	60	A		-1	3883.94950228	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1351905	1231624	1248886	15	M	182	A		-1	3884.36238194	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1299356	1294311	1271224	15	M	4	A		-1	3884.36584153	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1270149	1126118	1118925	14	M	153	A		-1	3884.3815188	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1385907	1233454	1223678	15	M	64	A		-1	3884.74963491	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1242967	1123881	1126686	14	M	86	A		-1	3885.13566705	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1334701	1230690	1180780	15	M	13	A		-1	3885.19878225	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1216426	1122074	1183851	14	M	7	A		-1	3885.49439207	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1323754	1229115	1102161	15	M	31	A		-1	3886.23884747	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1391220	1233465	1118672	15	M	166	A		-1	3886.3486861	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1359459	1232371	1110852	15	M	175	A		-1	3887.02330234	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1315310	1228667	1118435	15	M	40	A		-1	3887.41096301	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1351613	1231624	1024599	15	M	187	A		-1	3887.47746429	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1383535	1233316	1241147	15	M	48	A		-1	3887.58383038	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1350255	1231624	1289476	15	M	102	A		-1	3887.71735782	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1304602	1228072	1174444	15	M	115	A		-1	3888.30063913	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1342608	1230767	1293567	15	M	136	A		-1	3888.31031871	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1384594	1233454	1279897	15	M	139	A		-1	3888.61920772	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1337392	1230690	1277588	15	M	115	A		-1	3888.91139169	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1304107	1232764	1250605	15	M	128	A		-1	3889.08823938	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1372487	1233011	1221705	15	M	183	A		-1	3889.27810835	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1347468	1231421	1218100	15	M	89	A		-1	3889.43450945	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1309244	1228072	1290145	15	M	32	A		-1	3890.00246741	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1362168	1232371	1243366	15	M	199	A		-1	3890.11540387	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1292698	1126467	1149273	14	M	158	A		-1	3890.54411928	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1350854	1231624	1235385	15	M	27	A		-1	3891.29304442	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1355409	1231917	1219985	15	M	64	A		-1	3891.49070734	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1321516	1229115	1216349	15	M	129	A		-1	3891.75186345	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1356799	1231917	1210077	15	M	175	A		-1	3892.12020255	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1387512	1233454	1239920	15	M	36	A		-1	3892.28575258	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1304592	1228072	1114561	15	M	115	A		-1	3892.52636219	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1310456	1228593	1256731	15	M	169	A		-1	3893.42568826	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1332362	1230012	1199347	15	M	179	A		-1	3893.56671884	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1317534	1228667	1252908	15	M	129	A		-1	3893.82759559	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1290638	1126467	1181929	14	M	147	A		-1	3893.8389894	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1350011	1231624	1283831	15	M	69	A		-1	3894.25035602	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1303202	1232764	1291500	15	M	57	A		-1	3894.4340344	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
