0	0.0276	0.0192	0.0166	0.0295	0.0037	0.0222	0.0025	0.0137	0.0001	0.0007	0.0071	0.0542
1	0.024395325492	0.0157584711253	0.0141485311665	0.0265734795538	0.00532227209879	0.020701933822	0.00441312953388	0.0135613765934	8.52321154611e-05	0.00061556527833	0.00593783737712	0.0486485974582
2	0.0234056751985	0.0144521528772	0.0150916901859	0.0266033617418	0.00451847011553	0.0222447759534	0.00369124250977	0.0146606976518	6.25634323689e-05	0.000437944026583	0.00855033575709	0.0408678243219
3	0.0205787813448	0.0170400095831	0.0123083373263	0.0285647260821	0.00697771921418	0.0216219453761	0.00668822871746	0.0171947372624	4.99121546079e-05	0.00037933237502	0.00715241175531	0.0415269126338
4	0.0185572139303	0.0173233830846	0.0116019900498	0.0284726368159	0.00955721393035	0.0215074626866	0.00891542288557	0.0213582089552	3.98009950249e-05	0.000278606965174	0.00789552238806	0.040184079602
5	0.0184825870647	0.0158308457711	0.00953731343284	0.0282437810945	0.011552238806	0.0180945273632	0.00926865671642	0.021328358209	3.48258706468e-05	0.000203980099502	0.00660199004975	0.0329253731343
6	0.0167960199005	0.0163482587065	0.009407960199	0.0295820895522	0.0129253731343	0.015	0.0110298507463	0.0248208955224	3.48258706468e-05	0.00018407960199	0.0053184079602	0.0301243781095
7	0.0170646766169	0.0158059701493	0.00783084577114	0.029631840796	0.0108905472637	0.0124427860697	0.0181393034826	0.0310597014925	2.98507462687e-05	0.000154228855721	0.00441791044776	0.0243980099502
8	0.0136567164179	0.0146666666667	0.00769651741294	0.0280248756219	0.00956218905473	0.00983582089552	0.020815920398	0.0308855721393	2.98507462687e-05	0.000139303482587	0.00309950248756	0.0220298507463
9	0.0112686567164	0.014	0.00814925373134	0.0314626865672	0.00793034825871	0.00932338308458	0.0175373134328	0.0291890547264	2.48756218905e-05	0.000124378109453	0.00263184079602	0.0189502487562
10	0.0128059701493	0.0149950248756	0.00881592039801	0.0311691542289	0.00624378109453	0.00893034825871	0.0145174129353	0.0293134328358	2.98507462687e-05	0.000124378109453	0.00192537313433	0.0167412935323
11	0.0153582089552	0.0140298507463	0.0124427860697	0.0301990049751	0.00470149253731	0.00730348258706	0.0139154228856	0.0290597014925	1.99004975124e-05	8.9552238806e-05	0.00137810945274	0.0154875621891
12	0.0192587064677	0.0130646766169	0.0150547263682	0.0330995024876	0.00533830845771	0.00592039800995	0.0113482587065	0.0324527363184	9.95024875622e-06	6.46766169154e-05	0.00113930348259	0.0141492537313
13	0.0207910447761	0.0106616915423	0.0173731343284	0.040223880597	0.00453233830846	0.00471641791045	0.00866666666667	0.034039800995	4.97512437811e-06	4.4776119403e-05	0.000925373134328	0.0115074626866
14	0.0211144278607	0.00880099502488	0.0214129353234	0.0410597014925	0.00372139303483	0.00403980099502	0.00839303482587	0.0314527363184	4.97512437811e-06	5.97014925373e-05	0.000731343283582	0.00907960199005
15	0.019407960199	0.00700995024876	0.0196567164179	0.0437661691542	0.00314427860697	0.00314427860697	0.00701990049751	0.0312985074627	1.49253731343e-05	4.4776119403e-05	0.000572139303483	0.00902985074627
16	0.024592039801	0.00538308457711	0.0180746268657	0.0394626865672	0.00261691542289	0.00227860696517	0.0074328358209	0.0269950248756	9.95024875622e-06	0.00179104477612	0.000437810945274	0.00734825870647
17	0.029960199005	0.00420895522388	0.0184577114428	0.0384825870647	0.00216915422886	0.00191542288557	0.00594527363184	0.0257412935323	1.99004975124e-05	0.00341791044776	0.000348258706468	0.0058407960199
18	0.0298358208955	0.00318905472637	0.0184975124378	0.0367412935323	0.00161194029851	0.00146268656716	0.00497512437811	0.0208805970149	3.48258706468e-05	0.0046368159204	0.00026368159204	0.00449751243781
19	0.0284925373134	0.00257711442786	0.0181890547264	0.0345572139303	0.00121890547264	0.00117910447761	0.00413432835821	0.0168855721393	2.48756218905e-05	0.00548258706468	0.000194029850746	0.00353233830846
20	0.029223880597	0.00197512437811	0.0162786069652	0.0347611940299	0.00092039800995	0.000915422885572	0.00313930348259	0.0138756218905	2.48756218905e-05	0.00813930348259	0.000199004975124	0.00294527363184
