animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	285902	147918	151437	4	M	169	A		-1	1360.61180811	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	210354	143058	135356	4	M	140	A		-1	1360.81809322	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	213106	143058	100690	4	M	150	A		-1	1360.88445697	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	291544	147962	151503	4	M	143	A		-1	1360.95198015	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	258174	147792	149754	4	M	89	A		-1	1361.2062296	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	197246	194432	172837	4	M	36	A		-1	1361.3850672	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	219113	143084	187751	4	M	119	A		-1	1361.55960729	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	245990	146665	171626	4	M	34	A		-1	1361.7829972	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	266344	147808	184798	4	M	77	A		-1	1362.35795536	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	208162	142992	187574	4	M	2	A		-1	1362.628067	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	201112	147873	92288	4	M	22	A		-1	1362.7441529	[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]
	197033	194432	173596	4	M	118	A		-1	1362.87203924	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	255477	147792	175491	4	M	126	A		-1	1363.21926511	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	200109	147873	149817	4	M	198	A		-1	1363.6001393	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	256289	147792	128646	4	M	129	A		-1	1363.90106042	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	248677	146665	140832	4	M	79	A		-1	1364.33719116	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	151323	82186	86259	3	M	175	A		-1	1364.48422326	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	217775	143084	192773	4	M	101	A		-1	1364.65787865	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	234350	145643	118955	4	M	47	A		-1	1364.95764965	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	148272	82186	41676	3	M	132	A		-1	1365.09036004	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	197213	194432	147583	4	M	197	A		-1	1365.19501834	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	264864	147808	101659	4	M	3	A		-1	1365.32537268	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	207414	142992	79428	4	M	124	A		-1	1365.59816884	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	268711	147808	159800	4	M	186	A		-1	1365.72331096	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	245404	146665	167215	4	M	189	A		-1	1365.89407119	[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]
	242393	146546	161463	4	M	168	A		-1	1365.90792879	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	209207	142992	173572	4	M	111	A		-1	1365.98691804	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	205299	142992	142103	4	M	198	A		-1	1366.19157759	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	283149	147906	142644	4	M	115	A		-1	1366.53749498	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	234826	146429	144442	4	M	88	A		-1	1366.56887438	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	278073	148219	136644	4	M	72	A		-1	1366.77518493	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	282032	147906	102086	4	M	182	A		-1	1366.86334867	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	233552	145643	135886	4	M	104	A		-1	1367.16629413	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	201927	147873	176591	4	M	196	A		-1	1367.18521903	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	258912	147792	131754	4	M	48	A		-1	1367.28957042	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	218830	143084	173593	4	M	175	A		-1	1367.52010412	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	262694	147800	37703	4	M	91	A		-1	1367.56012417	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	210328	143058	173727	4	M	82	A		-1	1367.57707843	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	131416	83120	102159	3	M	118	A		-1	1367.91722069	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	214497	143084	102922	4	M	90	A		-1	1368.02091948	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	288045	147918	47986	4	M	99	A		-1	1368.92483473	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	279649	147906	117734	4	M	125	A		-1	1368.99059024	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	226788	143994	168241	4	M	191	A		-1	1369.03855055	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	293661	147962	142258	4	M	57	A		-1	1369.29565073	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	180314	82875	97197	3	M	41	A		-1	1369.71179698	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	284986	147918	134543	4	M	81	A		-1	1369.75916855	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	245874	146665	149306	4	M	126	A		-1	1370.02437651	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	291545	147962	148454	4	M	10	A		-1	1370.02764299	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	233766	145643	160327	4	M	104	A		-1	1370.19957879	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	201717	147873	144237	4	M	45	A		-1	1370.4302717	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	224881	143994	107716	4	M	32	A		-1	1370.68899505	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	271523	147875	182563	4	M	32	A		-1	1370.79953018	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	253836	147023	142537	4	M	151	A		-1	1370.93328507	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	230896	145643	173362	4	M	56	A		-1	1371.02585964	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	228308	143994	132560	4	M	76	A		-1	1371.18776971	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	255447	147792	89279	4	M	129	A		-1	1371.95099959	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	244996	146665	148412	4	M	59	A		-1	1372.09103662	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	209401	142992	132918	4	M	115	A		-1	1372.17049671	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	252643	147023	173175	4	M	198	A		-1	1372.19305164	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	258424	147792	169074	4	M	129	A		-1	1372.44665873	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	230214	145643	127357	4	M	194	A		-1	1373.09353658	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	149230	82186	107494	3	M	83	A		-1	1373.36111677	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	284033	147906	104072	4	M	108	A		-1	1373.4616322	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	217280	143084	169404	4	M	190	A		-1	1373.49721284	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	246918	146665	169302	4	M	194	A		-1	1373.56789095	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	280958	147906	139184	4	M	165	A		-1	1373.59809757	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	211240	143058	181323	4	M	6	A		-1	1374.40305855	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	243361	146546	156444	4	M	126	A		-1	1374.53477424	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	261721	147800	137238	4	M	112	A		-1	1374.72811514	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	224187	143459	80142	4	M	76	A		-1	1374.77593191	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	203529	147873	101519	4	M	177	A		-1	1374.81565255	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	231082	145643	135789	4	M	74	A		-1	1375.55437832	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	266864	147808	84631	4	M	180	A		-1	1375.58904694	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	271189	147875	46883	4	M	58	A		-1	1375.74411675	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	152089	82186	111331	3	M	43	A		-1	1375.79537947	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	230370	145643	157431	4	M	113	A		-1	1376.21396046	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	228204	143994	99820	4	M	104	A		-1	1376.43459863	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	224715	143994	188737	4	M	183	A		-1	1376.95557233	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	202446	147873	188816	4	M	100	A		-1	1376.96874934	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	224953	143994	156226	4	M	138	A		-1	1377.47381239	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	148318	82186	90597	3	M	178	A		-1	1377.65793551	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	256256	147792	193892	4	M	111	A		-1	1377.6854881	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	275914	148219	180872	4	M	69	A		-1	1378.13940158	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	150018	82186	46883	3	M	58	A		-1	1378.14380373	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	256682	147792	187158	4	M	100	A		-1	1378.23345191	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	212660	143058	145254	4	M	4	A		-1	1378.36274812	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	218398	143084	50467	4	M	136	A		-1	1378.79559617	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	234705	146429	70393	4	M	39	A		-1	1378.90281022	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	213063	143058	119690	4	M	2	A		-1	1378.90339648	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	234249	145643	171568	4	M	95	A		-1	1379.04483016	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	205664	142992	182100	4	M	58	A		-1	1379.3159717	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	234359	145643	27648	4	M	193	A		-1	1379.41327468	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	245135	146665	146071	4	M	99	A		-1	1379.59959979	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	214786	143084	142430	4	M	46	A		-1	1379.63967069	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	232546	145643	159172	4	M	179	A		-1	1379.96677977	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	222238	143459	144242	4	M	159	A		-1	1380.03614119	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	219727	143459	119343	4	M	124	A		-1	1380.16658382	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	286679	147918	164470	4	M	7	A		-1	1380.20829573	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	249199	146665	117782	4	M	108	A		-1	1380.26402553	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	273318	147875	172329	4	M	141	A		-1	1380.43965954	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	142105	81948	122061	3	M	16	A		-1	1380.8562318	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
