animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	37649	35350	2299	1	M	115	A		-1	619.740121377	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	50655	35113	15305	1	M	187	A		-1	619.760988306	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	65267	35115	29917	1	M	13	A		-1	619.971799712	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	61180	35115	25830	1	M	36	A		-1	620.278210158	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	35041	0	0	-2	M	160	A		-1	620.354522209	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	51433	35113	16083	1	M	166	A		-1	620.383425297	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	37387	35350	2037	1	M	73	A		-1	620.534954955	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	43615	35120	8265	1	M	161	A		-1	620.56542349	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	47384	35112	12034	1	M	23	A		-1	620.837002747	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	63427	35115	28077	1	M	78	A		-1	620.891402784	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	36810	35350	1460	1	M	40	A		-1	621.254796547	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	40463	35120	5113	1	M	5	A		-1	621.385633037	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	47504	35112	12154	1	M	1	A		-1	621.586009364	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	47022	35112	11672	1	M	166	A		-1	621.762422227	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	46119	35112	10769	1	M	6	A		-1	622.605597366	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	53405	35113	18055	1	M	97	A		-1	622.709131397	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	36046	35350	696	1	M	19	A		-1	623.056211229	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	38470	35350	3120	1	M	129	A		-1	623.622950626	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	46496	35112	11146	1	M	84	A		-1	623.793134181	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	36450	35350	1100	1	M	20	A		-1	624.134667249	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	63686	35115	28336	1	M	184	A		-1	624.166747679	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	48631	35112	13281	1	M	9	A		-1	624.388781734	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	62600	35115	27250	1	M	73	A		-1	624.504546972	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	65019	35115	29669	1	M	125	A		-1	624.611568759	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	68057	35116	32707	1	M	133	A		-1	624.980785211	[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]
	48256	35112	12906	1	M	176	A		-1	625.86193706	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	63777	35115	28427	1	M	76	A		-1	625.898301648	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	39261	35350	3911	1	M	142	A		-1	625.914393331	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	42694	35120	7344	1	M	164	A		-1	626.109491527	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	53256	35113	17906	1	M	29	A		-1	626.16796276	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	66086	35116	30736	1	M	104	A		-1	626.40304657	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	60847	35115	25497	1	M	139	A		-1	626.487330225	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	36822	35350	1472	1	M	197	A		-1	627.097482491	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	38492	35350	3142	1	M	45	A		-1	627.317027911	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	48587	35112	13237	1	M	65	A		-1	627.331453209	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	40001	35350	4651	1	M	28	A		-1	627.394566664	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	39958	35350	4608	1	M	118	A		-1	627.443158104	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	53375	35113	18025	1	M	50	A		-1	627.469725864	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	47244	35112	11894	1	M	87	A		-1	627.53401853	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	63054	35115	27704	1	M	140	A		-1	627.79714513	[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]
	63611	35115	28261	1	M	191	A		-1	628.010729619	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	35170	0	0	-5	M	10	A		-1	628.013505773	[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	35336	0	0	-7	M	165	A		-1	628.023600812	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]
	60703	35115	25353	1	M	183	A		-1	628.286687836	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	37936	35350	2586	1	M	40	A		-1	628.289990164	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	63160	35115	27810	1	M	111	A		-1	628.367188026	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	42863	35120	7513	1	M	185	A		-1	628.475658226	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	47971	35112	12621	1	M	23	A		-1	628.58466998	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	39946	35350	4596	1	M	32	A		-1	628.804213736	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	61821	35115	26471	1	M	124	A		-1	628.834433068	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	69565	35116	34215	1	M	1	A		-1	629.416183173	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	35147	0	0	-6	M	29	A		-1	629.52916415	[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	37653	35350	2303	1	M	182	A		-1	629.671698302	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	45583	35112	10233	1	M	171	A		-1	629.770364907	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	37442	35350	2092	1	M	132	A		-1	629.941304099	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	62119	35115	26769	1	M	23	A		-1	630.380898147	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	36776	35350	1426	1	M	158	A		-1	630.593017562	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	48299	35112	12949	1	M	91	A		-1	631.277314055	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	42805	35120	7455	1	M	3	A		-1	631.281373087	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	37643	35350	2293	1	M	162	A		-1	631.627378238	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	66370	35116	31020	1	M	146	A		-1	631.748040673	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	39381	35350	4031	1	M	30	A		-1	631.885561771	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	63300	35115	27950	1	M	66	A		-1	631.948812563	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	47495	35112	12145	1	M	179	A		-1	632.013959268	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	60842	35115	25492	1	M	200	A		-1	632.079691713	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	47663	35112	12313	1	M	0	A		-1	632.116627291	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	60799	35115	25449	1	M	7	A		-1	632.489822647	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	38837	35350	3487	1	M	126	A		-1	632.528948038	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	51046	35113	15696	1	M	152	A		-1	632.610713682	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	35852	35350	502	1	M	72	A		-1	632.640913245	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	67144	35116	31794	1	M	170	A		-1	632.877645363	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	66606	35116	31256	1	M	196	A		-1	633.033844498	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	47638	35112	12288	1	M	74	A		-1	633.220603817	[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]
	62939	35115	27589	1	M	39	A		-1	633.366451944	[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]
	65175	35115	29825	1	M	150	A		-1	633.450226794	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	42529	35120	7179	1	M	87	A		-1	633.478154386	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	55754	35114	20404	1	M	82	A		-1	633.526724412	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	47856	35112	12506	1	M	148	A		-1	634.669757076	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	50751	35113	15401	1	M	26	A		-1	635.154427665	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	39473	35350	4123	1	M	46	A		-1	635.296169083	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	64387	35115	29037	1	M	162	A		-1	635.883716751	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	64423	35115	29073	1	M	172	A		-1	636.140919107	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	53269	35113	17919	1	M	25	A		-1	636.646574706	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	64735	35115	29385	1	M	138	A		-1	637.048502214	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	43193	35120	7843	1	M	175	A		-1	637.256749188	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	46358	35112	11008	1	M	190	A		-1	637.411140328	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	60539	35115	25189	1	M	17	A		-1	637.473370233	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	45938	35112	10588	1	M	91	A		-1	637.754105459	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	39267	35350	3917	1	M	168	A		-1	637.815640511	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	47722	35112	12372	1	M	175	A		-1	638.052669134	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	46731	35112	11381	1	M	12	A		-1	638.17170254	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	40318	35350	4968	1	M	30	A		-1	638.289197883	[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]
	45985	35112	10635	1	M	3	A		-1	638.943018044	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	46736	35112	11386	1	M	51	A		-1	639.069940441	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	53651	35113	18301	1	M	121	A		-1	639.267204866	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	67306	35116	31956	1	M	10	A		-1	640.086403381	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	67086	35116	31736	1	M	198	A		-1	640.253172399	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	44951	35120	9601	1	M	188	A		-1	640.4323925	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	51683	35113	16333	1	M	136	A		-1	640.998319742	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	49890	35112	14540	1	M	39	A		-1	642.676836883	[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]
	35597	35350	247	1	M	27	A		-1	643.450324153	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	36625	35350	1275	1	M	4	A		-1	643.637813933	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	44825	35120	9475	1	M	117	A		-1	643.891350077	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	46658	35112	11308	1	M	199	A		-1	644.275083555	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	62463	35115	27113	1	M	156	A		-1	644.55423348	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	64349	35115	28999	1	M	112	A		-1	644.736797835	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	63629	35115	28279	1	M	112	A		-1	644.964091708	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	49785	35112	14435	1	M	129	A		-1	645.059452791	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	60793	35115	25443	1	M	187	A		-1	645.42462907	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	47399	35112	12049	1	M	135	A		-1	645.495733364	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	39001	35350	3651	1	M	120	A		-1	645.628438548	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	44294	35120	8944	1	M	137	A		-1	646.499440094	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	37559	35350	2209	1	M	73	A		-1	646.921607472	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	49482	35112	14132	1	M	134	A		-1	647.098770728	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	50254	35112	14904	1	M	95	A		-1	647.197230774	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	69293	35116	33943	1	M	120	A		-1	647.417694563	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	61599	35115	26249	1	M	143	A		-1	647.511779956	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	47221	35112	11871	1	M	169	A		-1	648.672591137	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	64068	35115	28718	1	M	59	A		-1	648.952360351	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	37330	35350	1980	1	M	97	A		-1	649.130535874	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	62083	35115	26733	1	M	93	A		-1	649.446082646	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	36362	35350	1012	1	M	35	A		-1	649.507873324	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	62443	35115	27093	1	M	177	A		-1	650.454460887	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	41869	35120	6519	1	M	36	A		-1	650.833559724	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	45430	35112	10080	1	M	15	A		-1	651.393481702	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	37597	35350	2247	1	M	141	A		-1	651.471749456	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	35271	0	0	-2	M	101	A		-1	651.685257545	[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]
	67885	35116	32535	1	M	145	A		-1	652.167089045	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	62485	35115	27135	1	M	36	A		-1	652.199233096	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	48226	35112	12876	1	M	193	A		-1	652.20900818	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	61532	35115	26182	1	M	60	A		-1	652.594055344	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	64404	35115	29054	1	M	26	A		-1	653.079432534	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	61115	35115	25765	1	M	195	A		-1	653.23155119	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	64568	35115	29218	1	M	72	A		-1	653.62617663	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	48550	35112	13200	1	M	133	A		-1	653.662021422	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	37892	35350	2542	1	M	169	A		-1	653.719658081	[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	39096	35350	3746	1	M	24	A		-1	653.812583002	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	56573	35114	21223	1	M	92	A		-1	654.179069173	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	69487	35116	34137	1	M	146	A		-1	654.37271308	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	37484	35350	2134	1	M	150	A		-1	654.500788412	[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]
	35139	0	0	-8	M	108	A		-1	654.55289768	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	63821	35115	28471	1	M	8	A		-1	654.711135713	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	46757	35112	11407	1	M	49	A		-1	654.749082133	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	35300	0	0	0	M	107	A		-1	654.863851185	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	63499	35115	28149	1	M	144	A		-1	654.966407919	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	64755	35115	29405	1	M	118	A		-1	655.581390611	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	47238	35112	11888	1	M	134	A		-1	655.626830219	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	38795	35350	3445	1	M	187	A		-1	655.714089314	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	68235	35116	32885	1	M	2	A		-1	656.10344343	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	60856	35115	25506	1	M	109	A		-1	656.495611104	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	43873	35120	8523	1	M	138	A		-1	656.802710475	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	41045	35120	5695	1	M	152	A		-1	656.831898971	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	48674	35112	13324	1	M	36	A		-1	657.376397848	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	64448	35115	29098	1	M	73	A		-1	657.422226108	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	63553	35115	28203	1	M	144	A		-1	657.845080686	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	63514	35115	28164	1	M	139	A		-1	658.253271522	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	35260	0	0	-4	M	188	A		-1	658.957218523	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	36373	35350	1023	1	M	171	A		-1	659.72931094	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	65403	35116	30053	1	M	27	A		-1	659.765037898	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	46862	35112	11512	1	M	157	A		-1	659.778629922	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	38613	35350	3263	1	M	176	A		-1	659.998681115	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	57833	35114	22483	1	M	197	A		-1	660.345701775	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	62418	35115	27068	1	M	62	A		-1	660.414959836	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	39952	35350	4602	1	M	118	A		-1	660.638374414	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	65160	35115	29810	1	M	80	A		-1	660.743494667	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	65179	35115	29829	1	M	26	A		-1	661.599762463	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	40154	35350	4804	1	M	12	A		-1	661.618095306	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	61819	35115	26469	1	M	94	A		-1	661.832215716	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	53509	35113	18159	1	M	38	A		-1	661.930091324	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	63548	35115	28198	1	M	180	A		-1	662.14678583	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	62630	35115	27280	1	M	133	A		-1	662.477846026	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	61401	35115	26051	1	M	66	A		-1	662.662199805	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	60510	35115	25160	1	M	80	A		-1	662.956908027	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	38771	35350	3421	1	M	146	A		-1	663.576953858	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	35296	0	0	-8	M	178	A		-1	663.821410214	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	37558	35350	2208	1	M	87	A		-1	665.260838154	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	35504	35350	154	1	M	198	A		-1	665.28131636	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	48503	35112	13153	1	M	62	A		-1	665.444618021	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
