animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	134434	84880	55670	3	M	180	A		-1	1350.55853522	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	287866	140157	178128	4	M	76	A		-1	1350.80352237	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	285602	140157	176541	4	M	67	A		-1	1351.01041895	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	268718	139868	101386	4	M	127	A		-1	1351.4311004	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	279457	141708	79035	4	M	145	A		-1	1351.43378592	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	241169	139596	166084	4	M	186	A		-1	1351.49993752	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	260185	139835	103084	4	M	115	A		-1	1351.57637733	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	253494	139727	191242	4	M	183	A		-1	1351.69020257	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	264974	139868	187735	4	M	70	A		-1	1351.81999358	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	268003	139868	190185	4	M	58	A		-1	1352.10091626	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	294251	140223	160006	4	M	98	A		-1	1352.2101403	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	292410	140223	75669	4	M	49	A		-1	1352.35184548	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	205554	138963	188153	4	M	181	A		-1	1352.58197143	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	260404	139835	126441	4	M	92	A		-1	1352.68027721	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	287989	140157	115936	4	M	65	A		-1	1352.79211936	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	259692	139763	128837	4	M	143	A		-1	1352.90955812	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	287283	140157	132775	4	M	164	A		-1	1352.95955836	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	167345	86060	85626	3	M	140	A		-1	1353.21448097	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	253961	139727	167046	4	M	154	A		-1	1353.59778381	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	247582	139674	80248	4	M	70	A		-1	1353.68475552	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	280594	140103	88674	4	M	38	A		-1	1354.1608274	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	242971	139596	164263	4	M	131	A		-1	1354.45746299	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	275559	141708	163042	4	M	56	A		-1	1354.57458188	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	252160	139727	129844	4	M	125	A		-1	1354.6253357	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	195538	193975	87699	4	M	85	A		-1	1354.7460709	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	250975	139727	162826	4	M	35	A		-1	1354.823826	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	278740	141708	70718	4	M	62	A		-1	1355.74606137	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	249856	139727	110099	4	M	9	A		-1	1355.75601672	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	208816	138963	178775	4	M	11	A		-1	1355.80007242	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	198122	193975	136513	4	M	162	A		-1	1355.82855612	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	204167	139921	75411	4	M	180	A		-1	1355.85559513	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	258608	139763	165238	4	M	58	A		-1	1355.93036032	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	240820	139596	127250	4	M	23	A		-1	1356.22765748	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	280600	140103	98105	4	M	81	A		-1	1356.78143043	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	268779	139868	165928	4	M	117	A		-1	1356.78153659	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	289896	140223	139922	4	M	59	A		-1	1356.93468092	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	148683	85540	47	3	M	8	A		-1	1357.13087975	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	263959	139835	163440	4	M	118	A		-1	1357.27823813	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	138453	84942	107329	3	M	179	A		-1	1357.71706985	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	252113	139727	133466	4	M	73	A		-1	1357.94614235	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	222977	139178	126725	4	M	76	A		-1	1358.107769	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	279264	141708	140117	4	M	145	A		-1	1358.15889685	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	285182	140157	171388	4	M	95	A		-1	1358.34616273	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	216131	139009	159222	4	M	58	A		-1	1358.78789725	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	282184	140103	97423	4	M	140	A		-1	1358.88397614	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	276174	141708	138320	4	M	123	A		-1	1359.13081001	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	225856	139327	102798	4	M	200	A		-1	1359.30178399	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	213119	139004	185408	4	M	149	A		-1	1359.78793127	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	268022	139868	173369	4	M	39	A		-1	1359.99225633	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	227088	139327	165975	4	M	35	A		-1	1360.53743717	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	250030	139727	45373	4	M	45	A		-1	1361.73327501	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	218720	139009	163317	4	M	123	A		-1	1362.01468859	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	293482	140223	113985	4	M	44	A		-1	1362.32861261	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	266053	139868	182760	4	M	197	A		-1	1362.35019188	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	248577	139674	141621	4	M	10	A		-1	1362.67305616	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	250901	139727	154545	4	M	77	A		-1	1362.9146588	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	277300	141708	171423	4	M	105	A		-1	1363.34174919	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	195196	193975	129940	4	M	79	A		-1	1363.38194751	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	288720	140157	141752	4	M	25	A		-1	1363.43896097	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	213255	139004	141035	4	M	9	A		-1	1363.52322795	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	284208	140103	181005	4	M	80	A		-1	1363.54287898	[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]
	253387	139727	188355	4	M	48	A		-1	1363.68886732	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	291957	140223	133490	4	M	7	A		-1	1363.95131494	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	209699	138963	127432	4	M	88	A		-1	1363.95548681	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]
	180345	86227	80077	3	M	145	A		-1	1364.27742602	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	246232	139674	116902	4	M	71	A		-1	1364.47997356	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	237467	139483	146238	4	M	131	A		-1	1364.88365919	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	293358	140223	141327	4	M	44	A		-1	1365.03995882	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	252281	139727	132311	4	M	80	A		-1	1365.41874838	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	279528	141708	184885	4	M	116	A		-1	1365.81271742	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	286095	140157	183925	4	M	123	A		-1	1365.87992052	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	222944	139178	148164	4	M	182	A		-1	1366.30851371	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	261964	139835	171285	4	M	123	A		-1	1367.07749514	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	287718	140157	119963	4	M	25	A		-1	1367.23109287	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	277959	141708	190815	4	M	64	A		-1	1367.96320363	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	277249	141708	182002	4	M	93	A		-1	1368.11405968	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	136267	84880	64967	3	M	107	A		-1	1368.16203296	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	285556	140157	140059	4	M	67	A		-1	1368.84991611	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	234749	139461	159251	4	M	121	A		-1	1368.88812202	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	278208	141708	181444	4	M	120	A		-1	1368.89778618	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	218978	139009	134650	4	M	135	A		-1	1369.33410911	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]
	253943	139727	178979	4	M	7	A		-1	1369.41022778	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	224427	139178	186394	4	M	122	A		-1	1370.00874985	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	249363	139674	185697	4	M	168	A		-1	1370.23974401	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	273156	139936	178515	4	M	50	A		-1	1370.30465207	[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]
	285134	140157	105630	4	M	199	A		-1	1370.79437464	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	254267	139727	99785	4	M	49	A		-1	1371.55641119	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	214905	139009	189795	4	M	48	A		-1	1371.73723332	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	267957	139868	182678	4	M	95	A		-1	1372.71829249	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	200336	139921	147581	4	M	120	A		-1	1372.9271227	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	293445	140223	49671	4	M	19	A		-1	1373.12481264	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	280264	140103	132572	4	M	70	A		-1	1374.25187594	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	284294	140103	164867	4	M	110	A		-1	1374.41703511	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	220842	139178	146902	4	M	95	A		-1	1374.8227733	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	225611	139327	152135	4	M	77	A		-1	1375.52615039	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	201687	139921	133369	4	M	118	A		-1	1376.65646886	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	264802	139868	185670	4	M	83	A		-1	1376.91188792	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	279882	140103	139125	4	M	135	A		-1	1377.1707397	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	215440	139009	139062	4	M	59	A		-1	1377.55455086	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	280118	140103	152916	4	M	166	A		-1	1377.6609793	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	291650	140223	129400	4	M	48	A		-1	1377.91954889	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	288676	140157	167033	4	M	150	A		-1	1378.75969418	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	245323	139674	136404	4	M	44	A		-1	1378.89166251	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	290346	140223	127374	4	M	127	A		-1	1379.02824222	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]
	222546	139178	134636	4	M	17	A		-1	1379.52124382	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	220346	139178	46102	4	M	160	A		-1	1379.85906191	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	269634	139868	129019	4	M	31	A		-1	1379.97939455	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	215629	139009	157286	4	M	148	A		-1	1380.0800588	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	201171	139921	181663	4	M	124	A		-1	1380.42868908	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	233116	139461	152133	4	M	9	A		-1	1380.72242952	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	209131	138963	3765	4	M	81	A		-1	1380.95417398	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	282866	140103	66760	4	M	120	A		-1	1381.61652136	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	154717	85745	102206	3	M	163	A		-1	1382.14877579	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	266484	139868	150846	4	M	6	A		-1	1382.34053062	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	217035	139009	153684	4	M	28	A		-1	1383.2833398	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	199089	193975	152455	4	M	128	A		-1	1383.63378184	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	255126	139763	146960	4	M	166	A		-1	1383.81699221	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	212800	139004	179024	4	M	61	A		-1	1384.00966329	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	258986	139763	182562	4	M	72	A		-1	1384.48791867	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	200023	139921	180464	4	M	132	A		-1	1384.59647524	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	216617	139009	184400	4	M	183	A		-1	1385.61769464	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	200437	139921	153176	4	M	80	A		-1	1385.93973109	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	281782	140103	167366	4	M	190	A		-1	1385.97788527	[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	254220	139727	136594	4	M	165	A		-1	1386.31224347	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	245389	139674	172687	4	M	144	A		-1	1386.6389441	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	197356	193975	188005	4	M	107	A		-1	1386.74246007	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	285014	140157	182280	4	M	109	A		-1	1386.85168603	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	234042	139461	165252	4	M	121	A		-1	1387.3139101	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	293226	140223	193066	4	M	121	A		-1	1387.61002404	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	278115	141708	177545	4	M	6	A		-1	1388.44406775	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	276353	141708	86653	4	M	167	A		-1	1388.57512019	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	261421	139835	139490	4	M	7	A		-1	1388.58430025	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	250509	139727	177143	4	M	37	A		-1	1388.78960641	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	203421	139921	141297	4	M	26	A		-1	1388.99361338	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	240030	139596	194303	4	M	184	A		-1	1389.22303455	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	294688	140223	140463	4	M	5	A		-1	1389.29720158	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	291773	140223	120612	4	M	172	A		-1	1390.07014992	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	197020	193975	137430	4	M	42	A		-1	1390.18402861	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	215835	139009	4227	4	M	3	A		-1	1390.25984327	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	199015	193975	183285	4	M	47	A		-1	1390.46633015	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	237072	139483	187376	4	M	173	A		-1	1390.52079882	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	180048	86227	92229	3	M	83	A		-1	1390.68878132	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	269262	139868	78623	4	M	164	A		-1	1390.88527136	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	286525	140157	145689	4	M	61	A		-1	1391.13179473	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	225020	139327	144779	4	M	134	A		-1	1391.65464664	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	251720	139727	126057	4	M	159	A		-1	1392.0226632	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	252647	139727	177410	4	M	71	A		-1	1392.40764477	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	213598	139004	140787	4	M	2	A		-1	1392.56679009	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	207093	138963	148044	4	M	146	A		-1	1393.05177864	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	203025	139921	164175	4	M	38	A		-1	1393.111894	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	217413	139009	178465	4	M	4	A		-1	1393.40572319	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	288627	140157	191048	4	M	184	A		-1	1393.50477592	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	196834	193975	115783	4	M	1	A		-1	1393.51528744	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	270552	139936	147563	4	M	190	A		-1	1393.81904533	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	151281	85540	95895	3	M	89	A		-1	1393.87309634	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	137162	84880	75858	3	M	92	A		-1	1394.06561202	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	246540	139674	84905	4	M	191	A		-1	1395.21994128	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	268185	139868	75950	4	M	152	A		-1	1395.44661903	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	201467	139921	105290	4	M	198	A		-1	1395.47994499	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	206755	138963	123167	4	M	9	A		-1	1395.56033788	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	202542	139921	55037	4	M	105	A		-1	1396.11923449	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	241774	139596	193654	4	M	174	A		-1	1396.40100885	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	234259	139461	69736	4	M	68	A		-1	1396.54957963	[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1]
	276530	141708	157035	4	M	2	A		-1	1396.64274606	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	195472	193975	114896	4	M	101	A		-1	1396.75639314	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	287163	140157	152835	4	M	73	A		-1	1397.78824937	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	133077	84880	72098	3	M	196	A		-1	1398.24998868	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	288203	140157	135480	4	M	15	A		-1	1398.74572376	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	239290	139483	131881	4	M	54	A		-1	1398.90986996	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	283416	140103	79162	4	M	187	A		-1	1399.45035139	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	257044	139763	166105	4	M	57	A		-1	1399.56437779	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	290096	140223	140205	4	M	29	A		-1	1399.80698388	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	258050	139763	175258	4	M	61	A		-1	1400.26911658	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	208231	138963	190986	4	M	16	A		-1	1400.44352028	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	263172	139835	161047	4	M	75	A		-1	1400.72687409	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	239867	139596	137921	4	M	114	A		-1	1400.89494851	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	199533	193975	116631	4	M	158	A		-1	1401.41575601	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
