animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	1714079	1626180	1401615	19	M	189	A		-1	4659.76888816	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1727807	1626915	1603967	19	M	13	A		-1	4660.21860067	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1714470	1626180	1645563	19	M	59	A		-1	4660.40385839	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1623966	1516614	1481360	18	M	48	A		-1	4660.56080596	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1787651	1632070	1629642	19	M	70	A		-1	4660.73619106	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1636262	1516920	1581012	18	M	59	A		-1	4662.31655428	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1709902	1626180	1513728	19	M	48	A		-1	4662.35691455	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1759025	1630684	1613818	19	M	23	A		-1	4662.59958037	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1794372	1632684	1659149	19	M	173	A		-1	4662.99841002	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1697892	1694650	1418177	19	M	143	A		-1	4663.02244816	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1728298	1626915	1672569	19	M	101	A		-1	4663.21460295	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1718042	1626442	1608310	19	M	172	A		-1	4663.29963465	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1783857	1632044	1584754	19	M	154	A		-1	4663.51930899	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1750672	1630540	1678705	19	M	69	A		-1	4663.84076412	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1778707	1635372	1583116	19	M	0	A		-1	4663.8993174	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1714001	1626180	1602750	19	M	191	A		-1	4664.37039346	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1723078	1626454	1623225	19	M	88	A		-1	4664.38064742	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1761308	1630801	1642854	19	M	78	A		-1	4664.41725726	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1777667	1635372	1622440	19	M	109	A		-1	4664.83892063	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1582808	1423327	1399803	17	M	130	A		-1	4664.84980281	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1775661	1635372	1406686	19	M	142	A		-1	4665.04368209	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1750327	1630540	1476000	19	M	158	A		-1	4665.83368488	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1736382	1628113	1601932	19	M	24	A		-1	4667.06680775	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1763133	1630801	1626410	19	M	27	A		-1	4667.29329445	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1778875	1635372	1593852	19	M	76	A		-1	4667.50521519	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1697558	1694650	1584353	19	M	9	A		-1	4667.77663458	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1652976	1517455	1580493	18	M	176	A		-1	4667.79134307	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1707809	1625761	1642512	19	M	59	A		-1	4668.34057253	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1749596	1629889	1692048	19	M	25	A		-1	4668.68207166	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1713803	1626180	1534027	19	M	32	A		-1	4668.74940883	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1710465	1626180	1672916	19	M	92	A		-1	4668.75301292	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1778824	1635372	1637757	19	M	99	A		-1	4668.81339619	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1735881	1628113	1679528	19	M	66	A		-1	4668.92858504	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1788745	1632070	1619566	19	M	103	A		-1	4668.99004134	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1734692	1627404	1548988	19	M	159	A		-1	4669.05713504	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1710941	1626180	1612030	19	M	84	A		-1	4669.15414046	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1710112	1626180	1661551	19	M	100	A		-1	4669.29138894	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1792762	1632684	1510585	19	M	188	A		-1	4669.82968532	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1710625	1626180	1580561	19	M	108	A		-1	4669.88696895	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1781585	1632044	1663196	19	M	25	A		-1	4669.92429768	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1725092	1626915	1630517	19	M	178	A		-1	4670.09904802	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1710481	1626180	1693672	19	M	144	A		-1	4670.38987962	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1742901	1628173	1602647	19	M	48	A		-1	4670.73218625	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1731469	1627404	1691194	19	M	120	A		-1	4670.80970873	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1725958	1626915	1584887	19	M	33	A		-1	4670.9356703	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1698792	1694650	1547713	19	M	0	A		-1	4671.3393922	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1583650	1423327	1448973	17	M	113	A		-1	4671.79019466	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1733569	1627404	1639013	19	M	58	A		-1	4671.8440182	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1705411	1625761	1627727	19	M	84	A		-1	4672.81211104	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1790159	1632684	1665981	19	M	94	A		-1	4672.90466274	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1727689	1626915	1620529	19	M	73	A		-1	4673.04433894	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1679962	1519062	1499544	18	M	195	A		-1	4673.16739527	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1711979	1626180	1604950	19	M	5	A		-1	4673.7241505	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1695802	1694650	1631439	19	M	102	A		-1	4673.84466748	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1658824	1517851	1532700	18	M	196	A		-1	4674.04416595	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1686968	1519410	1557605	18	M	197	A		-1	4674.59164515	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1748774	1629889	1626110	19	M	93	A		-1	4674.76036591	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1719274	1626442	1628464	19	M	89	A		-1	4674.79439592	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1695999	1694650	1670819	19	M	133	A		-1	4674.81727109	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1790853	1632684	1641641	19	M	29	A		-1	4675.26060975	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1746384	1629889	1602726	19	M	156	A		-1	4675.63105428	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1704773	1631973	1605628	19	M	52	A		-1	4675.88437285	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1711481	1626180	1552845	19	M	128	A		-1	4676.03516423	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1733588	1627404	1663584	19	M	98	A		-1	4676.39108775	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1714165	1626180	1584175	19	M	12	A		-1	4677.31574502	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1696128	1694650	1554627	19	M	79	A		-1	4677.34811872	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1744817	1629889	1653525	19	M	98	A		-1	4677.40249227	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1617228	1516116	1505313	18	M	164	A		-1	4677.85715772	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1774857	1635372	1608225	19	M	2	A		-1	4677.92590434	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1728171	1626915	1606546	19	M	70	A		-1	4678.3794117	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1735049	1628113	1658904	19	M	73	A		-1	4678.80095295	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1660403	1518359	1554895	18	M	36	A		-1	4678.84239548	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1712351	1626180	1654214	19	M	172	A		-1	4679.0852495	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1740837	1628173	1554200	19	M	105	A		-1	4679.12898831	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1712826	1626180	1690163	19	M	77	A		-1	4679.24620696	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1688182	1519410	1579200	18	M	93	A		-1	4679.33574316	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1776537	1635372	1542005	19	M	172	A		-1	4680.16405729	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1737680	1628113	1660642	19	M	149	A		-1	4680.38603719	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1717221	1626442	1646193	19	M	117	A		-1	4680.49479904	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1752576	1630540	1603820	19	M	155	A		-1	4680.58553941	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1742533	1628173	1612589	19	M	131	A		-1	4681.6447098	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1715577	1626442	1669887	19	M	29	A		-1	4682.00036273	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1652996	1517455	1582489	18	M	122	A		-1	4682.92827237	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1776741	1635372	1666416	19	M	28	A		-1	4683.06201715	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1738105	1628113	1598667	19	M	88	A		-1	4683.29306735	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1736405	1628113	1612831	19	M	141	A		-1	4683.44498574	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1689327	1519410	1556002	18	M	170	A		-1	4683.45568754	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1762514	1630801	1686441	19	M	92	A		-1	4683.51974522	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1729693	1626915	1537166	19	M	12	A		-1	4683.80588645	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1653619	1517455	1530334	18	M	28	A		-1	4683.88811938	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1712974	1626180	1668922	19	M	75	A		-1	4684.21824641	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1793722	1632684	1625106	19	M	157	A		-1	4684.69147902	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1733988	1627404	1519035	19	M	140	A		-1	4685.15805081	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1787438	1632070	1661130	19	M	91	A		-1	4685.43250416	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1784905	1632070	1612089	19	M	131	A		-1	4685.63179157	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1726230	1626915	1685123	19	M	7	A		-1	4685.69930399	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1729793	1627404	1688732	19	M	75	A		-1	4686.67560602	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1745361	1629889	1619021	19	M	103	A		-1	4686.93619549	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1695433	1694650	1671855	19	M	14	A		-1	4687.15346812	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1753424	1630540	1653580	19	M	83	A		-1	4687.21050715	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1650876	1517455	1527693	18	M	116	A		-1	4687.4120832	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1744766	1628173	1530580	19	M	194	A		-1	4687.50510568	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1751294	1630540	1622916	19	M	122	A		-1	4687.55672159	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1702000	1631973	1634579	19	M	93	A		-1	4687.5958003	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1699152	1694650	1500984	19	M	16	A		-1	4688.47127455	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1721515	1626454	1689326	19	M	139	A		-1	4689.1146736	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1755987	1630684	1631225	19	M	197	A		-1	4689.47734147	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1697133	1694650	1412700	19	M	20	A		-1	4689.91133707	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1771046	1631994	1619428	19	M	84	A		-1	4690.35545017	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1598927	1594723	1541836	18	M	87	A		-1	4690.43514809	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1786660	1632070	1501667	19	M	69	A		-1	4690.73111634	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1782795	1632044	1693508	19	M	103	A		-1	4690.8467453	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1784889	1632070	1675219	19	M	120	A		-1	4691.02240193	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1710924	1626180	1650763	19	M	143	A		-1	4691.08776639	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1702481	1631973	1626138	19	M	29	A		-1	4691.57721693	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1742834	1628173	1609151	19	M	12	A		-1	4691.70103014	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1753467	1630540	1693448	19	M	183	A		-1	4691.91047527	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1749978	1630540	1634097	19	M	158	A		-1	4691.93500366	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1783403	1632044	1253546	19	M	177	A		-1	4692.17964336	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1616997	1516116	1583266	18	M	131	A		-1	4692.21716196	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1685198	1519410	1516763	18	M	151	A		-1	4692.44466213	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1712782	1626180	1631494	19	M	27	A		-1	4692.5533885	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1713726	1626180	1520117	19	M	72	A		-1	4692.75528658	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1599685	1594723	1584017	18	M	54	A		-1	4692.93390156	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1759600	1630684	1643954	19	M	137	A		-1	4693.3840735	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1618866	1516116	1528950	18	M	47	A		-1	4693.64963943	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1768538	1630822	1639661	19	M	132	A		-1	4693.69698711	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1682435	1519062	1590326	18	M	186	A		-1	4693.8626603	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1751849	1630540	1682206	19	M	144	A		-1	4694.02566807	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1712762	1626180	1671997	19	M	17	A		-1	4694.25315612	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1766007	1630822	1502113	19	M	114	A		-1	4694.32160549	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1698316	1694650	1663422	19	M	176	A		-1	4694.7209235	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1775870	1635372	1665778	19	M	47	A		-1	4694.82228285	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1709018	1625761	1620532	19	M	135	A		-1	4695.36567939	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1782957	1632044	1639856	19	M	78	A		-1	4696.3685919	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1668105	1518371	1521630	18	M	121	A		-1	4696.73942766	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1710581	1626180	1648336	19	M	190	A		-1	4696.84325315	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1734864	1628113	1644413	19	M	67	A		-1	4696.86070327	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1786681	1632070	1577806	19	M	49	A		-1	4697.7726343	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1723121	1626454	1622331	19	M	146	A		-1	4697.99358556	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1712017	1626180	1612706	19	M	23	A		-1	4698.15086986	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1701290	1631973	1584483	19	M	67	A		-1	4698.2856331	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1753487	1630540	1659805	19	M	100	A		-1	4698.73555455	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1770486	1631994	1689731	19	M	151	A		-1	4698.78099386	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1641937	1517297	1581708	18	M	125	A		-1	4699.01225439	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1739768	1628113	1636089	19	M	162	A		-1	4699.0313287	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1781714	1632044	1687151	19	M	105	A		-1	4699.10013512	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1766780	1630822	1692135	19	M	148	A		-1	4699.12640612	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
