animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	1020754	925991	954189	12	M	27	A		-1	3101.26980862	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1048064	926341	933072	12	M	105	A		-1	3101.30868857	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1087403	927355	980788	12	M	147	A		-1	3101.39309324	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1001690	926719	990086	12	M	175	A		-1	3101.49422694	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1048519	926341	917631	12	M	62	A		-1	3101.80389882	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1044030	926239	923427	12	M	149	A		-1	3101.82558504	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1017108	925971	902930	12	M	114	A		-1	3101.89209692	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1004750	926719	912128	12	M	45	A		-1	3101.92938265	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	967935	824306	814222	11	M	65	A		-1	3102.27057211	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	932703	823110	804596	11	M	11	A		-1	3102.39471317	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1053515	926418	944259	12	M	57	A		-1	3102.41411347	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1001938	926719	956851	12	M	157	A		-1	3102.51644953	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	938787	823169	827961	11	M	22	A		-1	3102.8921331	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1052574	926418	960329	12	M	89	A		-1	3103.3652987	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1030878	926012	964642	12	M	46	A		-1	3104.38408328	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1009702	925651	970750	12	M	17	A		-1	3104.4567305	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1041537	926239	845679	12	M	186	A		-1	3104.76447036	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1042585	926239	829786	12	M	144	A		-1	3104.81100964	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1010389	925825	957742	12	M	166	A		-1	3104.94604939	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1019348	925971	965264	12	M	139	A		-1	3105.26230732	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1066847	926566	813840	12	M	190	A		-1	3105.51345101	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1039461	926174	938792	12	M	99	A		-1	3105.5354124	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1019600	925971	851541	12	M	70	A		-1	3106.39121676	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1017273	925971	983369	12	M	65	A		-1	3106.96692241	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1057761	926483	900680	12	M	67	A		-1	3107.14054127	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	958131	823820	595908	11	M	10	A		-1	3107.37952447	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1046265	926341	993446	12	M	44	A		-1	3107.39749179	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1015800	925971	954471	12	M	134	A		-1	3107.4692993	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1090408	927421	937890	12	M	21	A		-1	3107.58701821	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1023969	925991	974902	12	M	31	A		-1	3107.65559875	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1026180	926004	846313	12	M	114	A		-1	3107.78018052	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1053841	926418	925776	12	M	194	A		-1	3108.11618796	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1052552	926418	947317	12	M	149	A		-1	3108.16113118	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1047222	926341	900248	12	M	67	A		-1	3108.27802132	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1019235	925971	894816	12	M	192	A		-1	3108.33999336	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	995696	994748	940855	12	M	10	A		-1	3108.42652903	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1042123	926239	889228	12	M	124	A		-1	3108.4744836	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1052689	926418	970504	12	M	108	A		-1	3108.52413061	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1043456	926239	907379	12	M	149	A		-1	3109.30726309	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1032709	926012	990102	12	M	47	A		-1	3109.41903029	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1017371	925971	796508	12	M	11	A		-1	3109.44214924	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1054298	926418	919945	12	M	92	A		-1	3109.45193548	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1048775	926341	957983	12	M	134	A		-1	3109.5018035	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1041434	926239	938222	12	M	32	A		-1	3109.55940272	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1037298	926174	855938	12	M	17	A		-1	3110.72850873	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1041309	926239	992521	12	M	1	A		-1	3110.91645888	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	950184	823609	848307	11	M	179	A		-1	3111.16334041	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1087695	927355	919105	12	M	56	A		-1	3111.2387511	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1076117	928576	963621	12	M	147	A		-1	3111.73212483	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1044211	926239	910586	12	M	2	A		-1	3111.74768317	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1034725	926012	981144	12	M	91	A		-1	3111.91821089	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	966248	824306	875561	11	M	31	A		-1	3111.96132639	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1040910	926239	961366	12	M	188	A		-1	3112.53575714	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1062588	926486	967083	12	M	44	A		-1	3113.0196476	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1048093	926341	972290	12	M	139	A		-1	3113.06092895	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	946637	823593	823747	11	M	100	A		-1	3113.45693884	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1081499	927191	874545	12	M	86	A		-1	3113.56546695	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1063291	926486	990554	12	M	175	A		-1	3113.56759032	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	940072	823428	891493	11	M	40	A		-1	3113.63613871	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1035584	926174	830505	12	M	148	A		-1	3113.71044372	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1083213	927191	953287	12	M	57	A		-1	3113.91571946	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1051243	926418	948473	12	M	185	A		-1	3114.25764499	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1041554	926239	829636	12	M	109	A		-1	3114.29775668	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1044663	926239	963371	12	M	18	A		-1	3114.35978915	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1087605	927355	986106	12	M	84	A		-1	3114.36109959	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1033423	926012	957243	12	M	99	A		-1	3114.42542703	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1087576	927355	982824	12	M	146	A		-1	3114.58975226	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1086096	927355	959761	12	M	198	A		-1	3115.83750035	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1056043	926483	940008	12	M	113	A		-1	3115.93028042	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1006724	925651	898235	12	M	38	A		-1	3115.97440836	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1030616	926012	957037	12	M	196	A		-1	3116.0066944	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1018012	925971	866224	12	M	137	A		-1	3116.34751405	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1008009	925651	986522	12	M	146	A		-1	3116.59756565	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	998952	994748	840280	12	M	196	A		-1	3116.70619835	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1022804	925991	903158	12	M	114	A		-1	3116.72840351	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1094226	927421	926150	12	M	170	A		-1	3116.85378788	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1070154	926739	923496	12	M	134	A		-1	3116.96619132	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	974161	824564	809193	11	M	137	A		-1	3117.2478526	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1050393	926418	962669	12	M	70	A		-1	3117.29576584	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	997035	994748	924966	12	M	184	A		-1	3117.5146999	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1057211	926483	988877	12	M	194	A		-1	3117.60116006	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1069393	926566	941288	12	M	102	A		-1	3118.12807256	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1043132	926239	717305	12	M	74	A		-1	3118.21847926	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1052447	926418	994662	12	M	112	A		-1	3118.97714726	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1038892	926174	989279	12	M	73	A		-1	3119.20388127	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1044745	926239	862473	12	M	7	A		-1	3119.30524585	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1084183	927191	953737	12	M	63	A		-1	3120.48476874	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1073814	926739	970124	12	M	4	A		-1	3120.63377578	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	965986	824306	844670	11	M	45	A		-1	3120.64272105	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1083066	927191	991775	12	M	23	A		-1	3120.75156769	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1050348	926418	952821	12	M	160	A		-1	3120.80402094	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1077759	928576	992509	12	M	111	A		-1	3121.57951835	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1031721	926012	955165	12	M	37	A		-1	3121.7265178	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1022621	925991	954072	12	M	131	A		-1	3121.7282569	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1009659	925651	923191	12	M	152	A		-1	3121.85757951	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1085842	927355	917832	12	M	46	A		-1	3122.67444283	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1079063	928576	947813	12	M	46	A		-1	3122.78037068	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1058855	926483	931597	12	M	118	A		-1	3123.58311978	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1052360	926418	962358	12	M	143	A		-1	3123.8612413	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1093838	927421	964216	12	M	186	A		-1	3124.97048893	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1052658	926418	925852	12	M	66	A		-1	3125.30343456	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1057551	926483	983687	12	M	172	A		-1	3125.86270566	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1094780	927421	988661	12	M	20	A		-1	3125.97570917	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	966835	824306	807115	11	M	26	A		-1	3126.49279248	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1052016	926418	931002	12	M	175	A		-1	3126.54537632	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1088055	927355	908680	12	M	67	A		-1	3126.77582832	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1043933	926239	985410	12	M	6	A		-1	3126.80160021	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1031013	926012	906825	12	M	48	A		-1	3126.85330754	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	1014470	925825	841829	12	M	20	A		-1	3127.37588027	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1081494	927191	915712	12	M	192	A		-1	3127.42247743	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	965498	824306	815835	11	M	66	A		-1	3127.47925948	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1001407	926719	904042	12	M	30	A		-1	3127.6879941	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1071541	926739	916318	12	M	133	A		-1	3127.95822259	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1028211	926004	798539	12	M	20	A		-1	3128.40386621	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1045968	926341	870388	12	M	83	A		-1	3128.45272134	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1046477	926341	898011	12	M	11	A		-1	3128.75926303	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1045961	926341	903104	12	M	46	A		-1	3128.95116462	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1049724	926341	962462	12	M	130	A		-1	3129.26772056	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1043665	926239	820625	12	M	21	A		-1	3129.39306904	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1042710	926239	986036	12	M	73	A		-1	3129.61519022	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1057403	926483	931779	12	M	72	A		-1	3129.75104165	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	967890	824306	830223	11	M	135	A		-1	3129.76155299	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1047590	926341	950954	12	M	173	A		-1	3129.81093104	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1083047	927191	896595	12	M	2	A		-1	3129.83374964	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1067850	926566	909254	12	M	43	A		-1	3129.94655322	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	956994	823820	894383	11	M	132	A		-1	3129.9668941	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1082903	927191	934125	12	M	14	A		-1	3130.2282791	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1071583	926739	921374	12	M	178	A		-1	3130.23399302	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1042540	926239	843300	12	M	41	A		-1	3130.30036929	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	1093113	927421	704877	12	M	156	A		-1	3130.32788068	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1051217	926418	871462	12	M	85	A		-1	3130.99480404	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1026889	926004	772477	12	M	118	A		-1	3131.89166182	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1052846	926418	849263	12	M	196	A		-1	3131.96479687	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1051105	926418	914697	12	M	149	A		-1	3132.08161247	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1046286	926341	908469	12	M	118	A		-1	3132.32090519	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1086055	927355	932354	12	M	181	A		-1	3132.48569051	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1013002	925825	976749	12	M	68	A		-1	3132.55831824	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	996592	994748	697480	12	M	65	A		-1	3134.26882773	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1081529	927191	985354	12	M	167	A		-1	3134.90508743	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1072081	926739	902139	12	M	101	A		-1	3135.04064617	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1020001	925991	955086	12	M	99	A		-1	3135.17199155	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1053979	926418	988024	12	M	147	A		-1	3135.34508108	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1010884	925825	901704	12	M	156	A		-1	3135.5804761	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1015582	925971	983470	12	M	7	A		-1	3136.73043231	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	966258	824306	827602	11	M	32	A		-1	3136.8339223	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1086497	927355	926550	12	M	198	A		-1	3136.90370865	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1028591	926004	930343	12	M	10	A		-1	3137.07333942	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1067165	926566	949797	12	M	172	A		-1	3137.17416876	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1002295	926719	866944	12	M	158	A		-1	3137.55634749	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1019007	925971	830671	12	M	151	A		-1	3137.90634471	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1047322	926341	944761	12	M	127	A		-1	3138.02241823	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	998936	994748	910160	12	M	176	A		-1	3138.24659374	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1052354	926418	975240	12	M	194	A		-1	3138.25313368	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1069991	926739	802281	12	M	0	A		-1	3139.05477232	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1018312	925971	815022	12	M	61	A		-1	3139.40003802	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1005701	925651	862824	12	M	2	A		-1	3140.07544796	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1018731	925971	557289	12	M	138	A		-1	3140.13003196	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1049233	926341	789025	12	M	84	A		-1	3140.67052116	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1053264	926418	916406	12	M	139	A		-1	3140.80181204	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1054473	926418	946891	12	M	156	A		-1	3141.04391302	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1028205	926004	915391	12	M	139	A		-1	3141.21917424	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1061612	926486	931190	12	M	80	A		-1	3141.49575438	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1032259	926012	993184	12	M	103	A		-1	3141.70173765	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1009403	925651	839477	12	M	96	A		-1	3142.10054217	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1010948	925825	901927	12	M	44	A		-1	3142.25539493	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	999118	994748	937292	12	M	90	A		-1	3142.46098094	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1039678	926174	976710	12	M	171	A		-1	3142.53596779	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1026661	926004	977348	12	M	18	A		-1	3142.67404435	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	960528	824298	870917	11	M	148	A		-1	3142.70420145	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	959722	823820	772222	11	M	160	A		-1	3142.8368449	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1076949	928576	984156	12	M	108	A		-1	3142.99433531	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	947809	823593	826972	11	M	34	A		-1	3143.03034675	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1044659	926239	936583	12	M	98	A		-1	3143.46336183	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1051529	926418	861449	12	M	46	A		-1	3143.71006479	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1034686	926012	823880	12	M	107	A		-1	3143.91062285	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1032386	926012	795180	12	M	31	A		-1	3144.52683791	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1070127	926739	945756	12	M	1	A		-1	3144.99583849	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1082624	927191	905618	12	M	134	A		-1	3145.51632023	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1083849	927191	768030	12	M	84	A		-1	3145.60526024	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1050143	926418	920291	12	M	185	A		-1	3145.88679085	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1015031	925971	950812	12	M	79	A		-1	3145.95594178	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1040075	926239	818037	12	M	184	A		-1	3146.38514356	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1031369	926012	993433	12	M	21	A		-1	3146.62277798	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1033677	926012	972158	12	M	76	A		-1	3146.82807037	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1009338	925651	873156	12	M	20	A		-1	3147.42679346	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1018992	925971	817614	12	M	124	A		-1	3147.4509856	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1042413	926239	939646	12	M	132	A		-1	3147.53210665	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1049476	926341	915696	12	M	27	A		-1	3148.17875854	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1091920	927421	924590	12	M	102	A		-1	3148.26251584	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1020391	925991	972025	12	M	151	A		-1	3148.37809699	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1049541	926341	967412	12	M	72	A		-1	3148.88711055	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1007018	925651	958162	12	M	159	A		-1	3149.07721843	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1003388	926719	963926	12	M	141	A		-1	3149.11377925	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
